VARIABLES="Date","Time","Temperature (C)","Depth Below Water Surface(m)"
01/07/2022 00:00:00       13.155        .300
01/07/2022 00:15:00       13.135        .300
01/07/2022 00:30:00       13.117        .300
01/07/2022 00:45:00       13.109        .300
01/07/2022 01:00:00       13.088        .300
01/07/2022 01:15:00       13.067        .300
01/07/2022 01:30:00       13.048        .300
01/07/2022 01:45:00       13.031        .300
01/07/2022 02:00:00       13.013        .300
01/07/2022 02:15:00       12.995        .300
01/07/2022 02:30:00       12.980        .300
01/07/2022 02:45:00       12.967        .300
01/07/2022 03:00:00       12.942        .300
01/07/2022 03:15:00       12.923        .300
01/07/2022 03:30:00       12.909        .300
01/07/2022 03:45:00       12.899        .300
01/07/2022 04:00:00       12.891        .300
01/07/2022 04:15:00       12.877        .300
01/07/2022 04:30:00       12.867        .300
01/07/2022 04:45:00       12.855        .300
01/07/2022 05:00:00       12.847        .300
01/07/2022 05:15:00       12.842        .300
01/07/2022 05:30:00       12.831        .300
01/07/2022 05:45:00       12.816        .300
01/07/2022 06:00:00       12.807        .300
01/07/2022 06:15:00       12.792        .300
01/07/2022 06:30:00       12.781        .300
01/07/2022 06:45:00       12.774        .300
01/07/2022 07:00:00       12.765        .300
01/07/2022 07:15:00       12.744        .300
01/07/2022 07:30:00       12.738        .300
01/07/2022 07:45:00       12.740        .300
01/07/2022 08:00:00       12.735        .300
01/07/2022 08:15:00       12.733        .300
01/07/2022 08:30:00       12.738        .300
01/07/2022 08:45:00       12.734        .300
01/07/2022 09:00:00       12.733        .300
01/07/2022 09:15:00       12.736        .300
01/07/2022 09:30:00       12.741        .300
01/07/2022 09:45:00       12.746        .300
01/07/2022 10:00:00       12.752        .300
01/07/2022 10:15:00       12.759        .300
01/07/2022 10:30:00       12.769        .300
01/07/2022 10:45:00       12.799        .300
01/07/2022 11:00:00       12.817        .300
01/07/2022 11:15:00       12.826        .300
01/07/2022 11:30:00       12.823        .300
01/07/2022 11:45:00       12.815        .300
01/07/2022 12:00:00       12.813        .300
01/07/2022 12:15:00       12.824        .300
01/07/2022 12:30:00       12.829        .300
01/07/2022 12:45:00       12.839        .300
01/07/2022 13:00:00       12.839        .300
01/07/2022 13:15:00       12.836        .300
01/07/2022 13:30:00       12.826        .300
01/07/2022 13:45:00       12.822        .300
01/07/2022 14:00:00       12.820        .300
01/07/2022 14:15:00       12.818        .300
01/07/2022 14:30:00       12.824        .300
01/07/2022 14:45:00       12.833        .300
01/07/2022 15:00:00       12.843        .300
01/07/2022 15:15:00       12.842        .300
01/07/2022 15:30:00       12.842        .300
01/07/2022 15:45:00       12.836        .300
01/07/2022 16:00:00       12.836        .300
01/07/2022 16:15:00       12.825        .300
01/07/2022 16:30:00       12.825        .300
01/07/2022 16:45:00       12.815        .300
01/07/2022 17:00:00       12.804        .300
01/07/2022 17:15:00       12.796        .300
01/07/2022 17:30:00       12.791        .300
01/07/2022 17:45:00       12.787        .300
01/07/2022 18:00:00       12.783        .300
01/07/2022 18:15:00       12.769        .300
01/07/2022 18:30:00       12.765        .300
01/07/2022 18:45:00       12.757        .300
01/07/2022 19:00:00       12.748        .300
01/07/2022 19:15:00       12.740        .300
01/07/2022 19:30:00       12.733        .300
01/07/2022 19:45:00       12.730        .300
01/07/2022 20:00:00       12.727        .300
01/07/2022 20:15:00       12.722        .300
01/07/2022 20:30:00       12.716        .300
01/07/2022 20:45:00       12.712        .300
01/07/2022 21:00:00       12.707        .300
01/07/2022 21:15:00       12.701        .300
01/07/2022 21:30:00       12.693        .300
01/07/2022 21:45:00       12.687        .300
01/07/2022 22:00:00       12.673        .300
01/07/2022 22:15:00       12.671        .300
01/07/2022 22:30:00       12.675        .300
01/07/2022 22:45:00       12.667        .300
01/07/2022 23:00:00       12.666        .300
01/07/2022 23:15:00       12.667        .300
01/07/2022 23:30:00       12.666        .300
01/07/2022 23:45:00       12.659        .300
02/07/2022 00:00:00       12.653        .300
02/07/2022 00:15:00       12.641        .300
02/07/2022 00:30:00       12.631        .300
02/07/2022 00:45:00       12.624        .300
02/07/2022 01:00:00       12.611        .300
02/07/2022 01:15:00       12.600        .300
02/07/2022 01:30:00       12.589        .300
02/07/2022 01:45:00       12.589        .300
02/07/2022 02:00:00       12.573        .300
02/07/2022 02:15:00       12.567        .300
02/07/2022 02:30:00       12.560        .300
02/07/2022 02:45:00       12.541        .300
02/07/2022 03:00:00       12.544        .300
02/07/2022 03:15:00       12.537        .300
02/07/2022 03:30:00       12.537        .300
02/07/2022 03:45:00       12.528        .300
02/07/2022 04:00:00       12.522        .300
02/07/2022 04:15:00       12.525        .300
02/07/2022 04:30:00       12.515        .300
02/07/2022 04:45:00       12.510        .300
02/07/2022 05:00:00       12.510        .300
02/07/2022 05:15:00       12.509        .300
02/07/2022 05:30:00       12.511        .300
02/07/2022 05:45:00       12.504        .300
02/07/2022 06:00:00       12.486        .300
02/07/2022 06:15:00       12.497        .300
02/07/2022 06:30:00       12.493        .300
02/07/2022 06:45:00       12.489        .300
02/07/2022 07:00:00       12.483        .300
02/07/2022 07:15:00       12.492        .300
02/07/2022 07:30:00       12.483        .300
02/07/2022 07:45:00       12.487        .300
02/07/2022 08:00:00       12.481        .300
02/07/2022 08:15:00       12.486        .300
02/07/2022 08:30:00       12.484        .300
02/07/2022 08:45:00       12.492        .300
02/07/2022 09:00:00       12.497        .300
02/07/2022 09:15:00       12.503        .300
02/07/2022 09:30:00       12.513        .300
02/07/2022 09:45:00       12.526        .300
02/07/2022 10:00:00       12.528        .300
02/07/2022 10:15:00       12.531        .300
02/07/2022 10:30:00       12.562        .300
02/07/2022 10:45:00       12.595        .300
02/07/2022 11:00:00       12.627        .300
02/07/2022 11:15:00       12.673        .300
02/07/2022 11:30:00       12.770        .300
02/07/2022 11:45:00       12.795        .300
02/07/2022 12:00:00       12.871        .300
02/07/2022 12:15:00       12.911        .300
02/07/2022 12:30:00       12.915        .300
02/07/2022 12:45:00       12.956        .300
02/07/2022 13:00:00       12.973        .300
02/07/2022 13:15:00       12.967        .300
02/07/2022 13:30:00       12.963        .300
02/07/2022 13:45:00       12.971        .300
02/07/2022 14:00:00       13.008        .300
02/07/2022 14:15:00       13.080        .300
02/07/2022 14:30:00       13.120        .300
02/07/2022 14:45:00       13.077        .300
02/07/2022 15:00:00       13.032        .300
02/07/2022 15:15:00       12.980        .300
02/07/2022 15:30:00       12.984        .300
02/07/2022 15:45:00       12.993        .300
02/07/2022 16:00:00       12.996        .300
02/07/2022 16:15:00       13.002        .300
02/07/2022 16:30:00       13.020        .300
02/07/2022 16:45:00       13.032        .300
02/07/2022 17:00:00       13.030        .300
02/07/2022 17:15:00       13.030        .300
02/07/2022 17:30:00       13.052        .300
02/07/2022 17:45:00       13.046        .300
02/07/2022 18:00:00       13.044        .300
02/07/2022 18:15:00       13.043        .300
02/07/2022 18:30:00       13.043        .300
02/07/2022 18:45:00       13.033        .300
02/07/2022 19:00:00       13.016        .300
02/07/2022 19:15:00       12.993        .300
02/07/2022 19:30:00       12.963        .300
02/07/2022 19:45:00       12.943        .300
02/07/2022 20:00:00       12.930        .300
02/07/2022 20:15:00       12.913        .300
02/07/2022 20:30:00       12.892        .300
02/07/2022 20:45:00       12.926        .300
02/07/2022 21:00:00       12.935        .300
02/07/2022 21:15:00       12.934        .300
02/07/2022 21:30:00       12.932        .300
02/07/2022 21:45:00       12.930        .300
02/07/2022 22:00:00       12.930        .300
02/07/2022 22:15:00       12.932        .300
02/07/2022 22:30:00       12.919        .300
02/07/2022 22:45:00       12.905        .300
02/07/2022 23:00:00       12.885        .300
02/07/2022 23:15:00       12.882        .300
02/07/2022 23:30:00       12.880        .300
02/07/2022 23:45:00       12.875        .300
03/07/2022 00:00:00       12.872        .300
03/07/2022 00:15:00       12.872        .300
03/07/2022 00:30:00       12.900        .300
03/07/2022 00:45:00       12.973        .300
03/07/2022 01:00:00       12.941        .300
03/07/2022 01:15:00       12.922        .300
03/07/2022 01:30:00       12.911        .300
03/07/2022 01:45:00       12.905        .300
03/07/2022 02:00:00       12.905        .300
03/07/2022 02:15:00       12.904        .300
03/07/2022 02:30:00       12.894        .300
